threshold,auc_I,auc_II,mean_conf_correct,mean_conf_incorrect,conf_var_correct,conf_var_incorrect,day,set,subject
37.43718593,0.84705,0.638888889,3,2.5,0.875,0.25,1,1,15
38.69346734,0.847133353,0.75210084,3.4667,2.2,0.51556,1.36,1,1,15
37.68844221,0.92232281,0.621052632,3.2941,3,0.56055,0.66667,1,1,15
35.1758794,0.961748392,0.571428571,2.5263,2,0.88089,0,1,1,15
36.93467337,0.83141382,0.555555556,2.125,1.75,0.73438,0.6875,1,1,15
38.19095477,0.750050103,0.453125,2.4286,2.6667,1.102,0.55556,1,1,15
38.44221106,0.663029938,0.481481481,2.3846,2.4286,1.0059,0.53061,1,1,15
46.98492462,0.944140955,0.76875,3.5,2.5,0.47222,0.25,1,1,15
29.14572864,0.92355,0.69375,3.2222,2.5,0.83951,0.25,1,1,15
29.14572864,0.820675,0.62037037,3.125,2.75,0.73438,0.6875,1,1,15
42.71356784,0.607708518,0.642361111,3.1,2.5,0.29,0.85,1,1,15
30.15075377,0.844444095,0.676470588,3.2,2.6,0.42667,0.64,1,1,15
30.90452261,0.748939135,0.61328125,3.0714,2.5,0.4949,1.25,1,1,15
31.65829146,0.721666523,0.5859375,3.5714,3.3333,0.2449,0.55556,1,1,15
29.89949749,0.93855,0.73125,3.5,3,0.69444,0,1,1,15
31.40703518,0.79,0.65234375,3.5,3.1667,0.39286,0.13889,1,1,15
28.89447236,0.896458153,0.53125,3.6111,4,0.34877,0,1,1,15
28.3919598,0.816758443,0.54375,3.6111,4,0.45988,0,1,1,15
28.3919598,0.902121335,0.742105263,3.7647,3,0.29758,0.66667,1,1,15
19.59798995,0.693,0.55078125,3.8571,3.8333,0.12245,0.13889,1,1,16
20.10050251,0.744848796,0.609375,3.8571,3.6667,0.12245,0.22222,1,1,16
18.34170854,0.925,0.715789474,3.7647,3.3333,0.17993,0.22222,1,1,16
19.84924623,0.7025,0.55078125,3.8571,3.8333,0.12245,0.13889,1,1,16
19.59798995,0.632666735,0.605042017,3.9333,3.8,0.062222,0.16,1,1,16
18.34170854,0.875989141,0.684210526,3.9412,3.6667,0.055363,0.22222,1,1,16
17.83919598,0.954692645,0.8,4,3.3333,0,0.22222,1,1,16
17.5879397,0.828044742,0.578947368,3.6471,3.6667,0.22837,0.22222,1,1,16
16.33165829,0.939216813,0.75,3.9444,3.5,0.052469,0.25,1,1,16
17.08542714,0.77005022,0.560185185,3.9375,4,0.058594,0,1,1,16
15.32663317,0.89085819,0.6125,3.8889,4,0.098765,0,1,1,16
14.57286432,0.925909165,0.75,3.9444,3.5,0.052469,0.25,1,1,16
42.46231156,0.810000125,0.568421053,3.8824,4,0.10381,0,1,1,16
27.63819095,0.932,0.75,3.9444,3.5,0.052469,0.25,1,1,16
27.13567839,0.878236969,0.796296296,3.9375,3.25,0.058594,0.1875,1,1,16
29.39698492,0.710606421,0.659259259,3.9231,3.5714,0.071006,0.2449,1,1,16
27.63819095,0.7925,0.560185185,3.9375,4,0.058594,0,1,1,16
27.88944724,0.735258375,0.621848739,3.8,3.6,0.16,0.24,1,1,16
29.64824121,0.58904781,0.466666667,3.6923,3.8571,0.21302,0.12245,1,1,16
30.15075377,0.720707411,0.659259259,3.9231,3.5714,0.071006,0.2449,1,1,16
29.14572864,0.802019966,0.68907563,3.8,3.4,0.16,0.24,1,1,16
26.38190955,0.944008518,0.666666667,3.8421,4,0.13296,0,1,1,16
28.89447236,0.777878389,0.588235294,3.5333,3.4,0.24889,0.24,1,1,16
28.14070352,0.878958108,0.717592593,3.9375,3.5,0.058594,0.25,1,1,16
43.2160804,0.98415,0.89375,4,2.5,0,0.25,1,2,17
42.71356784,0.86380916,0.703703704,3.6875,3.25,0.21484,0.1875,1,2,17
42.21105528,0.922777355,0.768421053,3.6471,3,0.22837,0,1,2,17
41.20603015,0.867423865,0.55,3,3,0.44444,0,1,2,17
37.18592965,0.9839,0.761363636,3.65,NaN,0.3275,NaN,1,2,17
38.44221106,0.93885,0.761904762,3.6316,3,0.23269,0,1,2,17
27.88944724,0.663383233,0.562962963,2.3846,2.1429,0.39053,0.12245,1,2,17
33.66834171,0.710466688,0.574074074,2.5385,2.2857,0.40237,0.20408,1,2,17
33.16582915,0.96509996,0.8125,3.7778,3,0.17284,0,1,2,17
34.17085427,0.793800103,0.6796875,3.4286,3,0.2449,0,1,2,17
31.65829146,0.883716535,0.625,3.2222,3,0.17284,0,1,2,17
43.2160804,0.40445,0.347222222,2.1,2.5,0.09,0.25,1,2,17
50,0.699945251,0.600840336,3.4667,3.2,0.24889,0.56,1,2,17
53.76884422,0.636969388,0.667832168,3.1818,2.6667,0.33058,0.22222,1,2,17
52.51256281,0.640989134,0.689285714,3.25,2.625,0.35417,0.48438,1,2,17
51.50753769,0.715050188,0.47037037,2.6154,2.7143,0.54438,0.4898,1,2,17
47.98994975,0.96405,0.78125,3.1667,2,0.36111,0,1,2,17
46.98492462,0.970100063,0.777777778,3.6842,3,0.21607,0,1,2,17
46.73366834,0.971308811,0.714285714,3,2,0.21053,0,1,2,17
51.00502513,0.728535054,0.646428571,2.5833,2.125,0.40972,0.10938,1,2,17
46.73366834,0.859848085,0.621052632,3.2353,3,0.17993,0,1,2,17
46.98492462,0.729425,0.541666667,3.25,3.25,0.1875,0.1875,1,2,17
47.98994975,0.794747104,0.647058824,3.3333,3,0.22222,0,1,2,17
52.26130653,0.60088329,0.608391608,2.7273,2.3333,0.56198,0.22222,1,2,17
50.75376884,0.87202319,0.703125,3,2,0.42857,1,1,2,18
47.98994975,0.905554615,0.58125,3.0556,3,0.3858,0,1,2,18
49.24623116,0.859390774,0.756302521,3.3333,2.2,1.0222,0.96,1,2,18
48.99497487,0.873383135,0.756302521,3.8,3.2,0.16,0.16,1,2,18
49.24623116,0.8169189,0.630252101,3.6,2.8,0.64,2.16,1,2,18
45.9798995,0.9851,0.80952381,3.7895,3,0.1662,0,1,2,18
47.2361809,0.860489706,0.473684211,3.5294,4,0.60208,0,1,2,18
45.9798995,0.90186827,0.6,3.4444,3.5,0.58025,0.25,1,2,18
45.9798995,0.935050055,0.778947368,3.7647,2,0.17993,2,1,2,18
44.22110553,0.91389623,0.6125,3.8889,4,0.098765,0,1,2,18
45.22613065,0.852192995,0.740740741,3.6875,2.75,0.33984,1.1875,1,2,18
44.72361809,0.910466813,0.75,3.8125,3.25,0.15234,0.1875,1,2,18
37.18592965,0.766508438,0.5,2.6875,2.75,1.2148,1.1875,1,2,18
36.18090452,0.872120825,0.642105263,3,2.3333,0.35294,0.88889,1,2,18
40.70351759,0.717272263,0.769230769,3.5455,2.2222,0.24793,1.284,1,2,18
36.4321608,0.84671733,0.657407407,3.625,3,0.60938,1.5,1,2,18
36.68341709,0.78484175,0.587962963,3.375,3.25,0.23438,0.1875,1,2,18
36.93467337,0.82818145,0.710084034,3.3333,2.6,0.62222,0.64,1,2,18
39.69849246,0.71909066,0.660714286,3.3333,2.375,1.2222,1.9844,1,2,18
38.19095477,0.827692535,0.6328125,3.1429,2.5,0.55102,1.25,1,2,18
38.69346734,0.78000025,0.7265625,3.3571,2.1667,0.65816,1.4722,1,2,18
36.68341709,0.9651,0.80625,3.6111,2.5,0.23765,0.25,1,2,18
38.94472362,0.77709296,0.6796875,3.1429,2.1667,0.55102,1.4722,1,2,18
36.93467337,0.92449452,0.763157895,3.4706,2.3333,0.24913,0.88889,1,2,18
49.74874372,0.837928889,0.726890756,3.5333,2.6,0.38222,1.04,1,1,19
47.98994975,0.97065609,0.84375,3.7778,2.5,0.17284,0.25,1,1,19
48.99497487,0.843124915,0.685185185,2.9375,1.75,1.3086,1.6875,1,1,19
52.26130653,0.742323379,0.639285714,3.5833,3,0.24306,1,1,1,19
49.74874372,0.814583313,0.672268908,3.7333,3.4,0.32889,0.24,1,1,19
49.74874372,0.797980041,0.605042017,3.4667,3.2,0.38222,0.56,1,1,19
50,0.744450756,0.596638655,3.5333,3.4,1.0489,0.64,1,1,19
48.74371859,0.873958375,0.594736842,3.1765,3,1.0865,0.66667,1,1,19
47.48743719,0.90555,0.5875,3,3,1,0,1,1,19
51.50753769,0.720833265,0.603571429,2.8333,2.375,1.4722,0.73438,1,1,19
50,0.764642691,0.73828125,3.6429,2.8333,0.51531,0.80556,1,1,19
47.2361809,0.91207078,0.6,3.2222,3,0.83951,1,1,1,19
33.41708543,0.838124875,0.601851852,3.375,3,0.98438,1.5,1,1,19
36.4321608,0.7691411,0.742857143,3.5,2.5,0.91667,0.75,1,1,19
34.42211055,0.888333495,0.794117647,3.6667,2,0.62222,1.6,1,1,19
36.93467337,0.606190537,0.453571429,3.1667,3.375,0.47222,0.23438,1,1,19
34.92462312,0.899848115,0.777777778,3.5,2.5,0.5,0.25,1,1,19
39.94974874,0.63364167,0.559440559,2.7273,2.4444,0.7438,0.69136,1,1,19
37.68844221,0.762291853,0.66796875,2.8571,1.8333,1.551,1.4722,1,1,19
37.93969849,0.852,0.567226891,3.3333,3,1.0222,1.6,1,1,19
36.4321608,0.85405,0.568421053,3,3,0.94118,0,1,1,19
37.68844221,0.835504665,0.676470588,3.2667,2.6,0.32889,0.64,1,1,19
36.18090452,0.88555,0.663157895,3.3529,3,0.46367,0,1,1,19
37.93969849,0.759841665,0.6171875,2.7143,2.1667,1.2041,0.80556,1,1,19
16.83417085,0.96136318,0.78125,3.2222,1.5,0.83951,0.25,1,2,20
18.09045226,0.836091483,0.7890625,3.4286,2.3333,0.53061,0.22222,1,2,20
12.81407035,0.98196818,0.659090909,3.2,NaN,0.96,NaN,1,2,20
16.83417085,0.77606085,0.56302521,3.4,3.4,1.1733,0.64,1,2,20
16.58291457,0.782928955,0.613445378,3.2,2.8,0.82667,0.96,1,2,20
15.82914573,0.87754996,0.694444444,3.3125,2.75,0.83984,0.1875,1,2,20
14.57286432,0.900214969,0.573684211,2.5294,2,1.6609,0.66667,1,2,20
15.57788945,0.840675045,0.592592593,2.6875,2.25,1.2148,0.1875,1,2,20
15.07537688,0.844090606,0.648148148,3.3125,2.75,0.83984,1.1875,1,2,20
16.08040201,0.7465,0.6484375,3,2.3333,0.85714,0.88889,1,2,20
12.31155779,0.98237222,0.714285714,2.9474,1,0.99723,0,1,2,20
13.5678392,0.886258884,0.552631579,2.4118,2,1.0657,0.66667,1,2,20
35.92964824,0.86305,0.642105263,3.8235,3.6667,0.14533,0.22222,1,2,20
34.67336683,0.933186859,0.7,3.7778,3.5,0.28395,0.25,1,2,20
33.91959799,0.93605,0.7625,3.9444,3,0.052469,1,1,2,20
32.4120603,0.984695455,0.865079365,3.8947,2,0.094183,0,1,2,20
30.90452261,0.9851,0.880952381,4,2,0,0,1,2,20
21.85929648,0.774008273,0.605042017,3,3,1.6,0,1,2,20
21.85929648,0.982292855,0.847368421,3.4118,1.3333,0.59516,0.22222,1,2,20
20.10050251,0.950883358,0.775,3.5556,2.5,0.80247,0.25,1,2,20
18.34170854,0.920454125,0.611111111,3.5789,4,0.66482,0,1,2,20
20.85427136,0.864191575,0.735294118,3.4667,2.4,0.64889,1.04,1,2,20
19.84924623,0.873541585,0.75462963,3.6875,2.75,0.71484,1.1875,1,2,20
16.83417085,0.9786,0.777777778,3.4211,2,0.45429,0,1,2,20
50,0.795325002,0.521008403,3.5333,3.6,0.24889,0.24,2,2,1
48.74371859,0.84405,0.578947368,3.6471,3.6667,0.22837,0.22222,2,2,1
50.75376884,0.696041563,0.53125,3.5,3.5,0.25,0.25,2,2,1
49.24623116,0.89055,0.736111111,3.4375,2.75,0.24609,0.1875,2,2,1
52.26130653,0.6835,0.639285714,3.5833,3.25,0.24306,0.1875,2,2,1
48.74371859,0.936643476,0.694736842,3.7059,3.3333,0.20761,0.22222,2,2,1
47.98994975,0.974880241,0.8125,3.7778,3,0.17284,0,2,2,1
47.48743719,0.875555114,0.58125,3.4444,3.5,0.24691,0.25,2,2,1
48.24120603,0.838282975,0.657407407,3.5625,3.25,0.24609,0.1875,2,2,1
46.98492462,0.932133313,0.768421053,3.6471,3,0.22837,0,2,2,1
48.49246231,0.799393524,0.70703125,3.5,3,0.25,0,2,2,1
47.73869347,0.733535059,0.529411765,3.2,3.2,0.16,0.16,2,2,1
58.29145729,0.465219832,0.58041958,3.2222,3,0.17284,0,2,2,1
58.29145729,0.453576447,0.461538462,3,3.0909,0,0.082645,2,2,1
53.76884422,0.525833108,0.454545455,3.0909,3.2222,0.082645,0.17284,2,2,1
59.29648241,0.450763911,0.610714286,3.25,2.9167,0.1875,0.076389,2,2,1
58.29145729,0.486868139,0.461538462,3,3.0909,0,0.082645,2,2,1
59.29648241,0.437019821,0.553571429,3.25,3.0833,0.1875,0.076389,2,2,1
59.29648241,0.369395284,0.507142857,3.125,3.0833,0.10938,0.076389,2,2,1
60.55276382,0.342147465,0.59375,3.3333,3,0.22222,0.14286,2,2,1
50.75376884,0.70292958,0.515625,3,3,0,0,2,2,1
52.51256281,0.57505,0.539285714,3.0833,3,0.076389,0,2,2,1
49.24623116,0.876299835,0.736111111,3.5625,3,0.24609,0,2,2,1
50.75376884,0.7781,0.625,3.2857,3,0.20408,0,2,2,1
48.99497487,0.801703496,0.606481481,3,2.75,0,0.1875,2,1,2
47.73869347,0.83656581,0.536842105,3,3,0,0,2,1,2
46.73366834,0.921969265,0.65,2.9444,2.5,0.052469,0.25,2,1,2
45.9798995,0.8910102,0.55,3,3,0,0,2,1,2
45.47738693,0.8875,0.53125,2.9444,3,0.052469,0,2,1,2
45.72864322,0.80135,0.606481481,3,2.75,0,0.1875,2,1,2
44.72361809,0.88651526,0.631578947,3,2.6667,0,0.22222,2,1,2
42.46231156,0.94426683,0.555555556,2.9474,3,0.049861,0,2,1,2
45.47738693,0.696,0.515625,3,3,0,0,2,1,2
41.70854271,0.9361,0.571428571,3,3,0,0,2,1,2
38.19095477,0.9802,0.602272727,2.95,NaN,0.0475,NaN,2,1,2
40.45226131,0.84510014,0.55,3,3,0,0,2,1,2
28.64321608,0.8335,0.606481481,3,2.75,0,0.1875,2,1,2
27.38693467,0.893502159,0.65,2.9444,2.5,0.052469,0.25,2,1,2
28.64321608,0.80181338,0.588235294,3,2.8,0,0.16,2,1,2
28.14070352,0.776041483,0.50462963,2.9375,3,0.058594,0,2,1,2
26.88442211,0.88641425,0.631578947,3,2.6667,0,0.22222,2,1,2
24.87437186,0.940050183,0.555555556,2.9474,3,0.049861,0,2,1,2
27.38693467,0.8726264,0.697478992,2.9333,2.4,0.062222,0.24,2,1,2
26.88442211,0.73,0.495798319,2.9333,3,0.062222,0,2,1,2
26.13065327,0.7795,0.50462963,2.9375,3,0.058594,0,2,1,2
25.12562814,0.866923216,0.610526316,2.9412,2.6667,0.055363,0.22222,2,1,2
27.38693467,0.69923106,0.515625,3,3,0,0,2,1,2
24.3718593,0.87333296,0.55,3,3,0,0,2,1,2
17.08542714,0.83569514,0.45,2,2,0.88889,1,2,2,3
16.83417085,0.86371683,0.521052632,1.4118,1,0.35986,0,2,2,3
14.8241206,0.95365,0.444444444,1.5789,1,0.45429,0,2,2,3
15.82914573,0.79463313,0.439814815,1.0625,1,0.058594,0,2,2,3
14.8241206,0.886688544,0.431578947,1.1176,1,0.10381,0,2,2,3
14.32160804,0.84515,0.515789474,1.5294,1,0.71972,0,2,2,3
14.57286432,0.829058353,0.49537037,1.3125,1,0.46484,0,2,2,3
13.5678392,0.783333438,0.315789474,1.0588,1.3333,0.055363,0.22222,2,2,3
12.31155779,0.8914,0.425,1.2222,1,0.17284,0,2,2,3
42.71356784,0.42010108,0.517482517,1.1111,1.0909,0.098765,0.082645,2,2,3
14.57286432,0.745,0.43697479,1,1,0,0,2,2,3
14.07035176,0.824796605,0.486111111,1.1875,1,0.15234,0,2,2,3
25.12562814,0.83575775,0.62962963,3.25,2.5,1.1875,2.25,2,2,3
24.3718593,0.889216808,0.584210526,1.7647,1,1.0035,0,2,2,3
25.6281407,0.779841648,0.61328125,2.1429,1.5,1.2653,1.25,2,2,3
22.61306533,0.860209976,0.39375,1.6111,1.5,1.0154,0.25,2,2,3
21.6080402,0.958225103,0.523809524,2.0526,1,1.5235,0,2,2,3
23.86934673,0.814,0.609243697,1.9333,1.4,0.72889,0.64,2,2,3
23.11557789,0.81030825,0.518518519,1.8125,1.5,1.1523,0.75,2,2,3
23.61809045,0.756748447,0.66015625,2.0714,1.1667,1.2092,0.13889,2,2,3
23.11557789,0.8491,0.613445378,1.4667,1,0.24889,0,2,2,3
22.36180905,0.917897381,0.626315789,2.0588,1,1.2318,0,2,2,3
22.61306533,0.917897381,0.555555556,1.375,1,0.23438,0,2,2,3
21.6080402,0.93421663,0.689473684,2.4118,1,1.4187,0,2,2,3
42.21105528,0.763686585,0.483193277,3.7333,4,0.32889,0,2,1,4
41.70854271,0.79105,0.532407407,3.8125,4,0.27734,0,2,1,4
43.46733668,0.726099132,0.555555556,3.9231,3.8571,0.071006,0.12245,2,1,4
41.45728643,0.871464775,0.705263158,4,3.6667,0,0.22222,2,1,4
40.95477387,0.825050165,0.610526316,4,4,0,0,2,1,4
41.70854271,0.79105,0.613445378,3.9333,3.6,0.062222,0.64,2,1,4
39.94974874,0.9315,0.75,3.9444,3.5,0.052469,0.25,2,1,4
41.70854271,0.78207094,0.64453125,3.9286,3.5,0.066327,0.58333,2,1,4
40.45226131,0.837142988,0.680555556,3.8125,3.5,0.27734,0.25,2,1,4
39.69849246,0.809166725,0.684210526,3.9412,3.6667,0.055363,0.22222,2,1,4
40.45226131,0.823383495,0.672268908,3.9333,3.6,0.062222,0.24,2,1,4
39.44723618,0.788690381,0.589473684,3.9412,4,0.055363,0,2,1,4
26.13065327,0.92075767,0.69375,3.7778,3.5,0.17284,0.25,2,1,4
42.96482412,0.530208518,0.524475524,4,3.9091,0,0.082645,2,1,4
24.3718593,0.8950001,0.65,4,4,0,0,2,1,4
25.37688442,0.74478047,0.583333333,4,4,0,0,2,1,4
25.6281407,0.83035372,0.638888889,3.9375,3.75,0.058594,0.1875,2,1,4
24.62311558,0.88905,0.642105263,3.8235,3.6667,0.14533,0.22222,2,1,4
22.86432161,0.704166585,0.71875,3.8333,3.5,0.25,0.25,2,1,4
25.37688442,0.767827995,0.59765625,3.7857,3.6667,0.31122,0.22222,2,1,4
24.62311558,0.76838355,0.571428571,3.8,3.8,0.29333,0.16,2,1,4
25.12562814,0.764595675,0.609375,4,3.6667,0,0.55556,2,1,4
26.13065327,0.704375165,0.666666667,3.9231,3.4286,0.071006,0.53061,2,1,4
25.12562814,0.7413,0.537037037,3.875,4,0.10938,0,2,1,4
44.97487437,0.962462677,0.69375,2.7222,1,1.7562,0,2,1,5
43.2160804,0.980516688,0.801587302,3.7368,3,0.5097,0,2,1,5
42.46231156,0.966312665,0.801587302,3.7368,3,0.5097,0,2,1,5
42.71356784,0.93106068,0.73125,3.7778,2.5,0.17284,2.25,2,1,5
31.90954774,0.983007145,0.73015873,3.1053,1,1.1468,0,2,1,5
20.85427136,0.89530266,0.666666667,2.625,1.5,1.8594,0.75,2,1,5
20.85427136,0.8757667,0.615740741,2.375,1.75,0.73438,0.6875,2,1,5
20.35175879,0.757391608,0.527777778,2.25,2,0.9375,1,2,1,5
42.71356784,0.627976274,0.755244755,2.7273,1.3333,1.4711,0.44444,2,1,5
20.85427136,0.8501,0.587962963,2.375,1.75,1.4844,0.6875,2,1,5
22.11055276,0.681875268,0.43359375,1.6429,1.8333,0.65816,0.80556,2,1,5
20.35175879,0.830499621,0.463157895,2.7647,3,1.1211,2,2,1,5
23.86934673,0.9566,0.763157895,3.5882,3,0.59516,0,2,1,5
23.11557789,0.913591853,0.678947368,3.1765,2,1.3218,2,2,1,5
23.36683417,0.85504986,0.685185185,2.8125,1.75,1.4023,0.6875,2,1,5
25.12562814,0.806868259,0.755555556,2.9231,1.5714,1.3018,0.53061,2,1,5
21.85929648,0.924008483,0.7,3.6667,3,0.55556,1,2,1,5
22.86432161,0.90171671,0.759259259,3,1.25,1.625,0.1875,2,1,5
22.86432161,0.857019855,0.652777778,3.1875,2.5,1.0273,1.25,2,1,5
22.61306533,0.834216688,0.597222222,2.9375,2.5,1.1836,1.25,2,1,5
19.59798995,0.968887905,0.595238095,2.3684,1,1.3906,0,2,1,5
21.6080402,0.94590866,0.902777778,3.625,1.25,0.23438,0.1875,2,1,5
21.85929648,0.84238307,0.680672269,3.1333,2.2,1.0489,1.36,2,1,5
22.36180905,0.814666765,0.73828125,3.5,2.5,0.53571,0.91667,2,1,5
46.23115578,0.98060506,0.857142857,3.9474,3,0.049861,0,2,1,6
18.59296482,0.8995,0.5375,3.2222,3.5,0.7284,0.25,2,1,6
21.35678392,0.752637506,0.511111111,2.8462,2.8571,1.2071,0.97959,2,1,6
19.84924623,0.832747377,0.49537037,3.125,3.25,0.35938,0.6875,2,1,6
19.34673367,0.91272687,0.777777778,3.25,2,0.6875,0.5,2,1,6
22.36180905,0.814393115,0.682142857,3.0833,2.375,0.90972,0.48438,2,1,6
21.35678392,0.717618955,0.640625,3.0714,2.5,1.2092,0.58333,2,1,6
20.10050251,0.812222486,0.569444444,3.4375,3.5,0.74609,0.25,2,1,6
20.10050251,0.811919319,0.546296296,3.3125,3.25,0.33984,0.6875,2,1,6
21.6080402,0.78272749,0.65234375,3.6429,3.3333,0.37245,0.22222,2,1,6
20.35175879,0.796515401,0.546296296,3.6875,3.75,0.21484,0.1875,2,1,6
23.36683417,0.628958375,0.610714286,3.75,3.25,0.35417,1.1875,2,1,6
26.38190955,0.9851,0.865079365,3.8947,2,0.094183,0,2,1,6
25.12562814,0.96567508,0.777777778,3.6842,3,0.32133,0,2,1,6
23.61809045,0.96655,0.801587302,3.7368,3,0.5097,0,2,1,6
42.71356784,0.45,0.6,3.625,3.0833,0.48438,1.2431,2,1,6
21.10552764,0.846716625,0.59375,3.8333,4,0.13889,0,2,1,6
19.34673367,0.926010185,0.7,3.6667,3,0.33333,1,2,1,6
19.84924623,0.7875,0.550925926,3.8125,4,0.52734,0,2,1,6
20.10050251,0.763958398,0.596638655,3.5333,3.4,1.0489,0.64,2,1,6
18.09045226,0.9839,0.89375,3.8889,1.5,0.098765,0.25,2,1,6
18.84422111,0.905302585,0.75,3.75,3,0.3125,0.5,2,1,6
18.09045226,0.86055522,0.647368421,3.7059,3,0.32526,2,2,1,6
18.84422111,0.784340864,0.605042017,3.6667,3.4,0.35556,0.64,2,1,6
38.44221106,0.856558438,0.7109375,2.5714,1.5,0.95918,0.58333,2,2,7
36.93467337,0.878591813,0.626315789,2.9412,2.3333,0.99654,0.88889,2,2,7
37.68844221,0.949008415,0.697478992,2.6667,1.6,1.1556,0.64,2,2,7
36.18090452,0.95823136,0.678947368,2.7647,1.6667,1.3564,0.22222,2,2,7
36.93467337,0.891698472,0.740740741,2.9375,1.5,1.3086,0.75,2,2,7
31.65829146,0.980775,0.647727273,3.15,NaN,1.1275,NaN,2,2,7
31.15577889,0.98065,0.556818182,2.75,NaN,1.1875,NaN,2,2,7
26.63316583,0.748626642,0.514814815,1.9231,1.7143,1.4556,1.0612,2,2,7
28.3919598,0.883332981,0.722222222,2.875,1.75,0.73438,0.6875,2,2,7
28.3919598,0.880819406,0.710084034,2.5333,1.4,0.64889,0.64,2,2,7
27.88944724,0.835333135,0.694444444,2.875,2,0.85938,0.5,2,2,7
27.63819095,0.893591995,0.657407407,2.8125,2,0.65234,1.5,2,2,7
34.92462312,0.98165,0.785714286,3.3684,1,0.759,0,2,2,7
34.17085427,0.97323133,0.8,3.2222,1,0.95062,0,2,2,7
32.4120603,0.941918214,0.7,3,2,1,0,2,2,7
31.90954774,0.905099859,0.731578947,3,1.6667,1.1765,0.22222,2,2,7
31.90954774,0.908080355,0.777777778,3.0625,1.5,0.68359,0.75,2,2,7
32.4120603,0.9095,0.701680672,3.4667,2.8,0.78222,0.56,2,2,7
30.90452261,0.946808313,0.736842105,2.9412,1.6667,0.99654,0.22222,2,2,7
30.65326633,0.85455,0.521052632,2.4706,2.3333,1.1903,1.5556,2,2,7
28.3919598,0.96409044,0.69047619,3.0526,2,0.89197,0,2,2,7
32.4120603,0.722878403,0.640740741,2.9231,2.2857,0.99408,1.0612,2,2,7
27.63819095,0.982025,0.746031746,3.1579,1,1.0803,0,2,2,7
26.88442211,0.91105,0.484126984,3.1579,4,0.44875,0,2,2,7
48.24120603,0.663636503,0.632142857,3.3333,2.875,0.88889,0.85938,2,2,8
49.74874372,0.740353295,0.742857143,3.4167,2.625,0.40972,0.23438,2,2,8
49.24623116,0.83105,0.615740741,3.1875,3,0.77734,0,2,2,8
48.74371859,0.89855,0.678947368,3.3529,3,0.81661,0,2,2,8
50,0.869390896,0.8828125,3.8571,2.3333,0.12245,0.55556,2,2,8
52.01005025,0.830833353,0.678571429,3.75,3.25,0.35417,0.4375,2,2,8
50,0.80232341,0.68907563,3.7333,3.2,0.32889,0.56,2,2,8
49.24623116,0.874930677,0.726851852,3.4375,2.25,0.87109,1.6875,2,2,8
48.74371859,0.924141485,0.768421053,3.7647,2.6667,0.17993,0.88889,2,2,8
46.98492462,0.945219825,0.571428571,3.4211,4,0.77008,0,2,2,8
46.98492462,0.86015166,0.55625,3.7222,4,0.20062,0,2,2,8
47.48743719,0.888333433,0.694444444,3.375,2.5,0.60938,1.25,2,2,8
47.2361809,0.890050165,0.703703704,3.625,3.25,0.60938,0.1875,2,2,8
47.73869347,0.86025269,0.68487395,3.7333,3.2,0.19556,0.56,2,2,8
45.9798995,0.9839,0.85625,3.6111,1.5,0.34877,0.25,2,2,8
46.48241206,0.755824437,0.550925926,3.625,3.75,0.48438,0.1875,2,2,8
43.96984925,0.96873639,0.722222222,3.2105,2,0.69252,0,2,2,8
45.47738693,0.89455,0.75,3.1875,2,1.0273,0.5,2,2,8
45.72864322,0.745625063,0.642857143,3.6667,3,0.48889,1.6,2,2,8
47.2361809,0.842742438,0.685185185,3.4615,3,0.71006,0.28571,2,2,8
43.71859296,0.938676469,0.75,3.4444,2.5,0.80247,0.25,2,2,8
46.48241206,0.775,0.73046875,3.5714,2.5,0.2449,1.25,2,2,8
47.2361809,0.627626009,0.459259259,2.9231,3.4286,1.6095,0.2449,2,2,8
44.97487437,0.877133233,0.673684211,3.4118,2.6667,0.7128,1.5556,2,2,8
20.85427136,0.770466625,0.605042017,3,2.6,0.8,0.24,2,1,9
23.86934673,0.72355,0.735714286,3.0833,2,1.2431,0.25,2,1,9
37.18592965,0.673636084,0.671328671,3.4545,2.8889,0.97521,0.76543,2,1,9
50.75376884,0.768022188,0.6640625,3.5,2.8333,0.53571,1.1389,2,1,9
47.98994975,0.984435715,0.83125,3.5,2,0.36111,0,2,1,9
49.49748744,0.741262829,0.529411765,3.7333,3.8,0.19556,0.16,2,1,9
50.25125628,0.747916853,0.60546875,4,3.8333,0,0.13889,2,1,9
48.99497487,0.802,0.583333333,3.75,3.75,0.3125,0.1875,2,1,9
46.23115578,0.9354036,0.666666667,3.8421,4,0.13296,0,2,1,9
45.9798995,0.92636371,0.682539683,3.8947,4,0.094183,0,2,1,9
46.98492462,0.90191881,0.742105263,3.7647,3,0.29758,0.66667,2,1,9
46.48241206,0.867,0.708333333,3.875,3.25,0.10938,0.6875,2,1,9
33.41708543,0.8885,0.731481481,3.375,2.5,0.35938,0.75,2,1,9
36.18090452,0.590050627,0.471428571,3.4167,3.625,0.57639,0.23438,2,1,9
35.1758794,0.80645829,0.71484375,3.7857,3.1667,0.16837,0.47222,2,1,9
39.1959799,0.548791111,0.555944056,3.2727,3.1111,1.1074,0.98765,2,1,9
35.92964824,0.86141375,0.578947368,3.1176,3,0.45675,0,2,1,9
37.18592965,0.77338321,0.6875,3.3571,2.8333,0.37245,0.13889,2,1,9
47.2361809,0.499755998,0.472027972,3.2222,3.2727,0.39506,0.56198,2,1,9
